id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
40040109,*Superhost* Modern One Bedroom Manhattan apt,95864920734,verified,Chris,Manhattan,Financial District,40.70946,-74.01235,United States,US,TRUE,moderate,Entire home/apt,2012,1079,216,3,27,9/8/2018,0.37,4,1,22,,
29391765,Near Times Square and Hell's Kitchen,66698077306,verified,Claude,Manhattan,Theater District,40.75864,-73.98824,United States,US,FALSE,moderate,Private room,2013,1067,213,2,542,2/26/2022,5.69,4,1,127,,
41373914,Peaceful room in popular prime Bushwick street art,50264334374,unconfirmed,Lola,Brooklyn,Bushwick,40.70468,-73.92481,United States,US,FALSE,flexible,Private room,2010,110,22,1,82,6/20/2019,5,4,1,30,,
49013327,Lincoln Center 1 Bedroom Apartment,62487165634,unconfirmed,Francis,Manhattan,Upper West Side,40.7719,-73.99046,United States,US,FALSE,flexible,Entire home/apt,2020,887,177,1,0,,,5,1,0,,
54651206,"Downtown, 1 Bedroom with living room + sofa bed",94325275604,verified,Ashley,Manhattan,Lower East Side,40.71936,-73.99229,United States,US,TRUE,strict,Entire home/apt,2015,271,54,5,22,5/27/2019,2.19,3,1,40,"We only ask that you have a ton of fun, and that you leave our place exactly how you found it when you got there :)",
33596425,Hidden Gems,84838346344,verified,The Gems,Brooklyn,Canarsie,40.64114,-73.89625,United States,US,FALSE,flexible,Entire home/apt,2010,406,81,3,24,1/2/2022,1.71,4,1,6,,
22108585,"Bright, modern 2 bedroom oasis middle of Flatiron!",88685017745,unconfirmed,Laura,Manhattan,Flatiron District,40.7443,-73.99056,United States,US,FALSE,moderate,Entire home/apt,2015,833,167,5,4,6/4/2019,0.54,5,2,1,,
25716209,"Striking 1,500sf Full-Floor 3BD Loft in Flatiron",56949588286,verified,Fabio & Angie,Manhattan,Gramercy,40.73745,-73.98168,United States,US,TRUE,flexible,Entire home/apt,2016,902,180,5,6,7/1/2019,3.27,5,1,182,,
47138269,Brooklyn Two Bed with Private Garden,54140678360,unconfirmed,Judith,Brooklyn,Greenpoint,40.7366,-73.95656,United States,US,TRUE,flexible,Entire home/apt,2003,644,129,4,0,,,3,1,159,No smoking or pets allowed,
10237449,Charming 1 Bedroom  in Harlem,64912722528,unconfirmed,Sarah-Jane,Manhattan,Harlem,40.81551,-73.94916,United States,US,FALSE,moderate,Private room,2006,980,196,2,16,12/30/2017,0.44,4,2,141,,
35017493,Central Park Apartments furnished Rentals - 19,31905934437,verified,JRAC Manhattan Realty,Manhattan,Upper West Side,40.79604,-73.96315,United States,US,FALSE,moderate,Entire home/apt,2009,76,15,30,1,12/8/2021,0.34,3,34,217,,
40478635,Manhattan Club sleeps 4,46778916163,unconfirmed,Helena,Manhattan,Midtown,40.76441,-73.98058,United States,US,TRUE,moderate,Entire home/apt,2020,73,15,7,0,,,5,1,0,,
22049489,Prime West Village Boutique Apartment,8499254859,unconfirmed,Perry,Manhattan,West Village,40.7363,-74.00494,United States,US,TRUE,flexible,Entire home/apt,2014,1156,231,30,2,6/14/2019,0.46,4,1,100,,
7309154,Private room in East Village,70625404661,verified,Stanley,Manhattan,East Village,40.72988,-73.98713,United States,US,FALSE,moderate,Private room,2015,1064,213,1,2,12/30/2015,0.05,3,1,147,"House Rules Welcome to Boston-Furnished-Rentals. We respectfully request that you take care of all furniture, appliances, and all other belongings in our apartments. Pets are allowed only with prior approval. Please turn off all lights and appliances including the A/C and heat when you leave. We also ask that you follow our trash rules while staying with us. The efforts of all our guests allow us to pass on savings for everyone. We look forward to your visit and thanks for choosing Boston-Furnished-Rentals while enjoying Boston.",
44283982,Private One Bedroom/5 min. walk to train,87526895938,unconfirmed,Monica,Queens,Ditmars Steinway,40.77235,-73.91789,United States,US,FALSE,strict,Private room,2015,184,37,5,3,9/4/2017,0.11,2,1,88,,
14524402,~ Chic and open 2 bedroom Brooklyn Apartment ~,66738661055,verified,Carolyn,Brooklyn,Bedford-Stuyvesant,40.69129,-73.95119,United States,US,FALSE,flexible,Entire home/apt,2006,518,104,1,1,7/16/2017,0.04,5,1,0,"Please, no smoking inside the building or on the porches.  Due to sensitivities, we ask that you not use perfume, cologne, or aerosol products in the house. No parties. No illegal drug use.  We are an eco-friendly family and appreciate your help in recycling (bin in the kitchen) and turning off lights, fans, etc. when not in use.  Please lock all doors of the building behind you.",
33281614,Rustic Modern Brooklyn Apt,90677108789,unconfirmed,Tom,Brooklyn,Bedford-Stuyvesant,40.68995,-73.92854,United States,US,TRUE,strict,Entire home/apt,2011,1004,201,30,5,1/3/2022,0.11,2,3,65,,
14643698,Elegant Private Room in Midtown West,89390997668,verified,Gio,Manhattan,Hell's Kitchen,40.75832,-73.99179,United States,US,TRUE,flexible,Private room,2006,145,29,1,108,6/29/2019,4.49,2,3,116,I expect guest to be kind and do not party at the house. I am on the other hand would love to provide any advice and conversation what is possible in Boston and how to enjoy the time in South Boston. ,
13436923,Sunny big designer room in Art-loving Bushwick,68231470141,unconfirmed,Elena,Brooklyn,Bushwick,40.7016,-73.92103,United States,US,TRUE,moderate,Private room,2016,441,88,3,8,4/19/2019,0.3,3,2,3,No smoking please and no running of the washer/dryer after 8:00 P.M.  Thanks No pets ,
46246857,"Cozy & Cheap BK Nook, Easy Access to Manhattan",22584701818,verified,Sean And Kat,Brooklyn,Fort Greene,40.69692,-73.97352,United States,US,FALSE,strict,Entire home/apt,2014,1077,215,1,6,10/19/2017,0.26,5,1,0,Must be clean and respectful. if you come back late must be quiet if roommates are sleeping. Have fun! ages ~20-35 only!,
38955944,Extra Large 1 Bedroom Park Slope / Prospect Park,48395735388,unconfirmed,Amar,Brooklyn,South Slope,40.66163,-73.98265,United States,US,TRUE,flexible,Entire home/apt,2008,849,170,2,5,5/16/2018,0.26,3,2,0,,
5202130,Spacious Studio - Central Park!,53817515944,unconfirmed,Adam,Manhattan,Upper West Side,40.79589,-73.96187,United States,US,FALSE,moderate,Entire home/apt,2016,1107,221,3,,1/2/2018,0.25,3,1,-3,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
32585164,"Garden Apt, 5 mins from LaGuardia",96715567537,unconfirmed,Gonzalo And Nora,Queens,East Elmhurst,40.76514,-73.88991,United States,US,TRUE,moderate,Entire home/apt,2006,213,43,30,172,1/15/2022,1.59,5,10,338,,
34986012,Cuarto para viajeros a 25 Min de Central Park,7537075356,verified,George,Bronx,Fordham,40.85508,-73.90143,United States,US,TRUE,moderate,Private room,2020,428,86,2,6,12/10/2021,1.29,3,1,355,,
27467000,Private Comfortable Room near Subway,12804982083,unconfirmed,Sonia,Brooklyn,East New York,40.67595,-73.87964,United States,US,TRUE,strict,Private room,2014,834,167,3,0,,,4,2,23,• Check-in time is 3PM.,
19073697,Large one-bedroom in heart of West Village,20461522309,verified,Blair,Manhattan,West Village,40.73492,-74.00418,United States,US,FALSE,strict,Entire home/apt,2006,764,153,2,5,6/24/2019,0.57,2,1,48,"My home is your home. Please enjoy this space as much as I do. But also, please respect it. Don't rough house or party excessively, there are plenty of other places to do that. Please smoke cigarettes outside. No pets, sorry, I'm allergic!",
11195137,Huge 3BR 2BA lux in LES! 2min walk to Train!,55525591056,unconfirmed,Kiev,Manhattan,Chinatown,40.71595,-73.98993,United States,US,TRUE,moderate,Entire home/apt,2015,138,28,30,70,6/24/2019,2.04,4,1,0,,
3916928,Doorman nice 1bd/ United Nations!!,57123605620,verified,Mike,Manhattan,Murray Hill,40.74915,-73.97196,United States,US,TRUE,flexible,Entire home/apt,2005,366,73,30,7,5/31/2019,0.12,2,52,115,"I kindly ask that you not smoke in the apartment, the public areas outside the main entry doors. Pets are not allowed.",
36530243,The Healing Place,52681631385,verified,Valerie,Brooklyn,Crown Heights,40.67316,-73.93942,United States,US,TRUE,strict,Entire home/apt,2005,160,32,3,87,8/23/2021,1.22,5,1,37,,
53518438,Brooklyn Loft,98355311463,verified,Shandor,Brooklyn,Navy Yard,40.69823,-73.97357,United States,US,TRUE,strict,Entire home/apt,2007,378,76,21,0,,,5,2,365,"Share our house as a guest, don't worry about cost of snacks or an occasional beer. No smoking. Please consult first if you will be traveling with small children. We try to keep the space clean and ask everyone to remove their shoes in the appartment and be respectful to everyone.",
27007486,Private Bedroom Shared Kitchen and Bath #2,29537428167,unconfirmed,Kimesha,Brooklyn,East New York,40.67054,-73.89002,United States,US,TRUE,flexible,Private room,2014,101,20,2,1,6/30/2019,1,5,4,90,"HELP US AVOID MAKE-UP STAINS:  Dear Guest, For make-up removal, if needed, kindly use the small face towels, and not our large white towels. Thanks for being considerate!",
14084218,Cozy 1 Bedroom Close to Everything,15295086479,verified,Joseph,Manhattan,Hell's Kitchen,40.76952,-73.98957,United States,US,FALSE,flexible,Entire home/apt,2003,1048,210,3,41,6/16/2019,1.64,4,1,0,,
9461467,Stunning 2 BEDROOM Luxury Finishes &  Washer Dryer,54614038696,verified,Corporate Housing,Manhattan,Kips Bay,40.74205,-73.97828,United States,US,FALSE,strict,Entire home/apt,2005,746,149,30,5,6/1/2019,0.18,2,91,66,No Smoking No Pets,
37876750,Kingsize skylight bedroom in Harlem brownstone,67973105668,verified,Judie And Steven,Manhattan,Harlem,40.81908,-73.94559,United States,US,FALSE,moderate,Private room,2012,390,78,1,5,9/24/2020,0.16,4,5,38,,
16756798,Spacious Prospect Park Studio,70941252692,unconfirmed,Rasha,Brooklyn,Prospect-Lefferts Gardens,40.661,-73.9598,United States,US,FALSE,flexible,Entire home/apt,2003,1172,234,30,10,1/4/2019,0.63,5,1,2,,
4954699,Large 1 Bedroom Apartment w/ Office in Greenpoint!,85879437033,verified,Sky,Brooklyn,Greenpoint,40.72862,-73.95495,United States,US,FALSE,flexible,Entire home/apt,2010,442,88,1,0,,,1,1,318,,
4645964,Spacious queen size room; 15 min to Midtown NYC,10910236808,unconfirmed,Freda,Queens,Ditmars Steinway,40.77075,-73.91018,United States,US,TRUE,strict,Private room,2003,589,118,7,4,4/1/2019,0.1,3,8,58,Keep your bedroom and apartment clean. Keep quiet when you share this apartment with other guests. No smoking inside the apartment. Your staying will be terminated if you smoke inside the building. No party after 9:30 p.m.,
42666848,studio appt,28390047136,unconfirmed,Oliver,Manhattan,Little Italy,40.71948,-73.99603,United States,US,FALSE,strict,Entire home/apt,2004,653,131,3,0,,,3,1,90,,
24756311,Large private bedroom New York,53970870186,verified,Arnaud,Manhattan,East Harlem,40.80564,-73.94198,United States,US,FALSE,strict,Private room,2006,435,87,2,15,7/6/2019,5.29,3,2,292,"To treat our home with respect.  No smoking inside but feel free to use the front porch.  The marble in the bathroom is very easily stained. We ask that you limit drinking coffee, red wine, etc to the bedroom.",
21346411,Bushwick Loft (must love plants!),55773772672,verified,Sarah,Brooklyn,Bushwick,40.69975,-73.92602,United States,US,TRUE,moderate,Entire home/apt,2019,1132,226,1,3,6/16/2019,1.34,2,2,4,"Thank you for your reservation. By placing your reservation online you indicated that you accepted the terms and conditions which have been printed below.  Please review your reservation summary as below - then print, sign and return the agreement to:  (EMAIL HIDDEN) or fax it to (PHONE NUMBER HIDDEN) or  mail it to: Spare Suite, Inc., 119 Braintree Street, Suite 510, Boston, MA 02134, USA Upon receipt, we will send you the welcome document with check in instructions and how to get your keys. ------------------------------------------------------------------------ ------------------------------------------------------------------------ Terms of the Agreement: BOOKING AND REFUND POLICY Once booked your reservation is guaranteed for the check in and check out times and dates specified. All reservations must be paid in advance, in full for the entire period of stay.  All reservations are final, and NON REFUNDABLE UNDER ANY CIRCUMSTANCES.  If you feel you may need to cancel once booked, yo",
18709179,Brooklyn Hidden Oasis.,93580958910,verified,Ana,Brooklyn,East New York,40.6724,-73.87641,United States,US,TRUE,flexible,Entire home/apt,2006,1093,219,3,10,6/17/2019,0.74,2,1,292,,
54403775,Trendy Nabe Bunk for travelers,14837058479,unconfirmed,Anchor,Brooklyn,Bedford-Stuyvesant,40.69124,-73.93911,United States,US,FALSE,strict,Shared room,2013,119,24,1,35,6/20/2019,2.92,2,17,78,Enjoy and be respectful,
52649118,"Safe Area Huge Room/ELECTRIC MASSAGE BED QUEENS,NY",90321385961,verified,Beethoven,Queens,Hollis,40.714,-73.77787,United States,US,FALSE,flexible,Private room,2012,609,122,5,6,7/2/2018,0.38,4,1,364,Close the elevator gate behind you!,
35853675,New(2015) Room & easy commute to Manhattan 35min,38545738759,unconfirmed,Soya,Queens,Elmhurst,40.74025,-73.87741,United States,US,TRUE,flexible,Private room,2018,310,62,30,2,10/19/2021,0.18,3,171,48,,
54756695,Private 4D Room in 4BR/2BA APT in Hell's Kitchen,78588573588,unconfirmed,David,Manhattan,Hell's Kitchen,40.75981,-73.99011,United States,US,FALSE,strict,Private room,2020,1057,211,1,79,6/24/2019,6.99,4,12,241,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions, and the year-round tenants must be respected. There is no smoking allowed in the apartments and significant fees will take place if occurs.",
26005614,Your Dreamaker on Times Square NYC,91655067518,unconfirmed,Dennis,Manhattan,Theater District,40.75896,-73.98216,United States,US,FALSE,strict,Private room,2016,393,79,1,5,7/1/2019,3.49,4,7,63,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",
18644560,Surrealist Luxury Loft,52775368269,unconfirmed,Andrea,Manhattan,Chelsea,40.74903,-73.99198,United States,US,FALSE,moderate,Entire home/apt,2019,474,95,3,21,6/19/2019,2.56,5,1,16,- I've lived here over 14  years.  Love it!  But I met a girl and moved to the burbs. You will enjoy everything about location and amenities!,
36981472,BRAND NEW Prime Upper East ~W/D in unit~ Elevator!,92991324738,unconfirmed,Jt,Manhattan,Upper East Side,40.77146,-73.95834,United States,US,TRUE,strict,Entire home/apt,2006,823,165,30,2,7/1/2021,0.22,4,59,160,,
2264998,"Cobble Hill, sunny large 1BR apt",20002734557,unconfirmed,Lelia,Brooklyn,Cobble Hill,40.68754,-73.99284,United States,US,TRUE,moderate,Entire home/apt,2003,214,43,30,38,6/1/2019,0.51,4,1,388,#NAME?,
33188828,Welcome to the wall of love. Feel the vibes. Peace,26019755041,verified,Laye,Manhattan,Harlem,40.82264,-73.95106,United States,US,FALSE,moderate,Entire home/apt,2009,587,117,3,14,1/4/2022,1.62,3,1,344,,
10396511,"Large, bright, 2bdr Manhattan apt",37461083150,unconfirmed,Rachel,Manhattan,East Harlem,40.81454,-73.93616,United States,US,FALSE,strict,Entire home/apt,2013,86,17,4,6,7/30/2018,0.16,1,2,183,,
39123291,PRIVATE STUDIO IN MANHATTAN (UPPER WEST SIDE),74243862015,unconfirmed,Maria,Manhattan,Upper West Side,40.79259,-73.97238,United States,US,FALSE,strict,Private room,2005,874,175,5,19,1/10/2022,2.02,5,1,29,,
28249609,PRIVATE ROOM IN STATEN ISLAND -FOR LADIES ONLY,68340985934,verified,Tuana,Staten Island,Shore Acres,40.61283,-74.06625,United States,US,TRUE,flexible,Private room,2014,1014,203,4,0,,,3,1,89,,
31757266,138 Bowery-Spacious King Suite,96328495087,verified,Jeniffer,Manhattan,Nolita,40.72009,-73.99462,United States,US,FALSE,moderate,Entire home/apt,2014,959,192,15,14,2/2/2022,0.74,4,51,62,,
47720945,Beauty Lrg furnished Stu 77 & B'way  Bay Windows,74798008986,unconfirmed,Ofir,Manhattan,Upper West Side,40.7824,-73.98215,United States,US,FALSE,moderate,Entire home/apt,2003,658,132,30,4,10/6/2018,0.1,4,8,184,,
10332445,Large comfy bright bedroom near sub,83111074787,unconfirmed,Marta,Brooklyn,Bedford-Stuyvesant,40.69091,-73.95435,United States,US,TRUE,moderate,Private room,2009,803,161,3,61,6/29/2019,1.63,2,1,241,"There are no pets or smoking allowed. Because there is another family living upstairs, loud music and partying is not allowed Please treat my home as if it were yours",
13972102,Central Manhattan Apt,61758503744,verified,Peter,Manhattan,Kips Bay,40.74214,-73.98048,United States,US,FALSE,strict,Private room,2022,917,183,7,1,12/22/2018,0.15,2,1,332,"Building is quite, so that's the expectation.",
37420550,Swanky King Bed/ Hotel Room,7862313602,verified,Michelle,Manhattan,Chelsea,40.74782,-73.99053,United States,US,TRUE,moderate,Private room,2003,914,183,1,2,3/7/2021,0.16,5,50,28,,
19122299,"Private bedroom in Chinatown, NYC, #1",27726596577,unconfirmed,Amiee,Manhattan,Chinatown,40.71457,-73.9958,United States,US,FALSE,flexible,Private room,2022,857,171,1,71,6/11/2019,5.5,5,3,91,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
51020938,"Great Room In Brooklyn, The Park, 30 min to MH.",28350800533,verified,David,Brooklyn,Flatbush,40.65096,-73.96395,United States,US,TRUE,moderate,Private room,2010,309,62,5,2,6/12/2017,0.06,3,1,0,No Smoking and No Pets,
37571881,New York City Gramercy Manhattan 1000 sq foot 1BR,69202598312,verified,Sam,Manhattan,Stuyvesant Town,40.73306,-73.97855,United States,US,FALSE,strict,Entire home/apt,2012,750,150,14,2,1/2/2021,0.1,5,1,0,,
36479431,Front Studio in Loft Apartment - Steiner Studios,41636307737,unconfirmed,Bradley,Brooklyn,Clinton Hill,40.69651,-73.96887,United States,US,FALSE,strict,Entire home/apt,2007,166,33,28,173,8/29/2021,1.74,2,1,50,,
54905264,ELEXEY'S COMFORT....This room is small and cozy.,55628024511,verified,Michelle,Queens,St. Albans,40.70531,-73.75835,United States,US,TRUE,flexible,Private room,2012,813,163,2,71,7/4/2019,6.51,2,3,340,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",
19297378,15 Mins to Rockefeller Center!,33355292688,unconfirmed,Damien,Bronx,Concourse,40.83193,-73.92223,United States,US,FALSE,strict,Private room,2016,240,48,1,29,7/7/2019,2.47,5,2,360,#NAME?,
21792117,Lothlorien,82159057199,verified,Gaia,Brooklyn,Bedford-Stuyvesant,40.67759,-73.9106,United States,US,FALSE,moderate,Private room,2016,656,131,7,2,12/18/2018,0.26,3,2,250,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees. ",
28245743,Bright & modern West Village unit w/ elevator,69302882553,unconfirmed,Sofia,Manhattan,West Village,40.72964,-74.0031,United States,US,TRUE,flexible,Entire home/apt,2009,161,32,2,0,,,2,1,6,,
19755787,Cozy Brooklyn Room,56485955514,unconfirmed,Griffin,Brooklyn,Bushwick,40.69995,-73.91802,United States,US,FALSE,flexible,Private room,2017,332,66,5,2,8/16/2018,0.18,5,1,0,,
31953333,Hilltop in Manhattan,42962163871,verified,Kaela,Manhattan,East Harlem,40.80735,-73.93825,United States,US,FALSE,strict,Private room,2012,433,87,1,8,1/31/2022,1.62,5,3,340,,
36720234,Comfortable and lovely furnished studio apartment,87801923687,verified,Bridge,Manhattan,Upper East Side,40.75968,-73.9609,United States,US,FALSE,flexible,Entire home/apt,2017,435,87,30,7,8/2/2021,0.15,4,16,105,,
22241689,"Stunning, modern apartment in Greenwich Village",33234230867,verified,Adam & Kath,Manhattan,Greenwich Village,40.72866,-74.0013,United States,US,TRUE,strict,Entire home/apt,2003,1027,205,2,4,5/28/2019,0.61,5,1,10,"No smoking, no pets.",
37612751,Premier East 62nd Street 5 min to Central Park.,10814800311,verified,Lia,Manhattan,Upper East Side,40.76417,-73.96743,United States,US,TRUE,moderate,Entire home/apt,2016,274,55,30,4,12/21/2020,0.09,3,6,34,,
42479618,Cozy & Calm,72680154065,verified,Portia,Brooklyn,Bedford-Stuyvesant,40.67883,-73.94438,United States,US,TRUE,strict,Shared room,2022,667,133,7,1,4/19/2019,0.37,5,1,344,,
23173420,Spacious Studio near Prospect Park,80868857066,verified,Ewa,Brooklyn,Windsor Terrace,40.6518,-73.97575,United States,US,FALSE,flexible,Entire home/apt,2019,914,183,30,1,3/31/2019,0.3,5,1,0,,
24221133,"Charming, East Village One Bedroom",67143463192,unconfirmed,Barrett,Manhattan,East Village,40.72844,-73.98296,United States,US,FALSE,flexible,Entire home/apt,2008,711,142,3,1,3/11/2019,0.25,3,1,5,"Please be respectful of other guests.  Keep the common areas clean and pick up after your self.  No loud music after 10:00PM.  It is a safe neighborhood but please, keep doors locked for safety No smoking in the house (smoking is allowed on the front or back decks).",
20319133,Spacious & cozy 1BR opposite Prospect Park Lake,55893567219,verified,Sultan,Brooklyn,Prospect-Lefferts Gardens,40.65661,-73.96065,United States,US,FALSE,strict,Entire home/apt,2012,247,49,2,6,4/21/2019,0.58,5,1,0,"No Smoking, no pets, no parties and anyone coming to visit would need to be known beforehand. Along with any issue of the other amenities of the house other than the room you will be renting.",
17122973,COZY STUDIO IN THE HEART OF CENTRAL HARLEM!,59078615854,verified,Asya,Manhattan,Harlem,40.81911,-73.93794,United States,US,FALSE,moderate,Entire home/apt,2005,1025,205,2,38,6/30/2019,2.05,3,1,25,No smoking or partying in the apartment.,
49433075,The People's Brownstone,32273542418,unconfirmed,Carol Ann,Manhattan,Harlem,40.81217,-73.94692,United States,US,FALSE,flexible,Entire home/apt,2012,221,44,3,86,7/1/2019,2.43,4,1,226,"It is very quiet neighborhood,  -No party is allowed in the apt. And  -please keep quiet at late time,after 10:00pm.  - Please take off shoes in the apt.  - Please turn off the central air when leave. You can leave the key and parking permit on table and lock the door. Thanks. Please feel free to let me know you have any question. Thanks.",
48618433,Unique Studio in Chelsea,935739498,unconfirmed,Tale,Manhattan,Chelsea,40.74729,-74.00244,United States,US,FALSE,moderate,Entire home/apt,2011,997,199,2,23,6/2/2019,0.62,3,1,298,No Smoking,
57191786,*Rare Find* Fantastic 2 Bed Apt inTimes Square,77008402621,verified,Trendi,Manhattan,Hell's Kitchen,40.7621,-73.99354,United States,US,TRUE,moderate,Entire home/apt,2015,884,177,3,84,6/16/2019,2.92,2,2,74,,
2558270,Private room in Harlem gem with fab New Yorkers!,31158359722,unconfirmed,Steph,Manhattan,Harlem,40.80355,-73.95227,United States,US,FALSE,strict,Private room,2022,650,130,2,30,6/29/2019,2.61,4,1,113,,
36927346,Private Master Bedroom with balcony,23400829519,unconfirmed,Charlie,Queens,Bayside,40.77375,-73.77776,United States,US,TRUE,moderate,Private room,2009,248,50,30,1,7/10/2021,0.13,3,2,89,,
53438907,From home to home,87125634561,verified,Aboubakar,Bronx,Highbridge,40.83413,-73.92918,United States,US,TRUE,flexible,Private room,2015,854,171,3,23,4/7/2019,1.64,3,1,188,1) No Smoking in property!!!  2) Do not slam doors!!! Close lightly Please!!! 3) No Shoes in house (except slippers) 4) Quiet down AFTER 10PM.,
56504725,Extremely Rare Townhouse in East Village,46726161335,verified,Marissa,Manhattan,East Village,40.7284,-73.98673,United States,US,FALSE,strict,Entire home/apt,2007,226,45,3,0,,,4,1,180,,
18264577,Fantastic studio in Chinatown/Lower East side,44854553741,verified,Nate,Manhattan,Chinatown,40.71371,-73.99355,United States,US,FALSE,moderate,Entire home/apt,2006,340,68,2,73,6/30/2019,4.86,4,1,3,"House Rules 1. All bookings made at least a week before check in are fully refundable if cancelled within 24 hours of booking. After this, you will receive a 50% refund if you cancel at least 7 days before the start of your trip. 2. Check-in time is any time after 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  3. All bookings require a security deposit of at least $300. 4. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in, we'll need a photo of your ID.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in most of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. I",
5773208,Sunny 1BR Private Room in Williamsburg,46984686184,verified,Alex,Brooklyn,Williamsburg,40.71082,-73.94276,United States,US,TRUE,strict,Private room,2017,949,190,10,1,10/11/2015,0.02,5,1,98,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",
50928704,"Cozy Apartment in Brooklyn, NY",82865464333,unconfirmed,Clifton,Brooklyn,Crown Heights,40.67816,-73.95112,United States,US,TRUE,moderate,Entire home/apt,2014,819,164,7,0,,,2,1,0,,
3253063,Exquisite Furnished 1-BR Studio,15395582391,unconfirmed,AFI Apartments,Manhattan,Upper East Side,40.77231,-73.95588,United States,US,FALSE,moderate,Entire home/apt,2007,271,54,30,7,4/30/2019,0.23,4,29,0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
27309594,"Layton Apt. Is Only 20 Min Ride into Manhattan, NY",96513507810,verified,Selma,Staten Island,St. George,40.64244,-74.08494,United States,US,TRUE,strict,Entire home/apt,2004,1131,226,2,0,,,5,1,342,"No smoking allowed in property or on roof deck. No pets allowed.  Please be respectful of other neighbors who live in close proximity, especially when enjoying the roof deck.",
17900059,Family Apartment One Bedroom beside Empire State #62,1099442159,verified,Alberto,Manhattan,Midtown,40.74653,-73.98717,United States,US,FALSE,flexible,Entire home/apt,2011,649,130,1,4,5/18/2019,0.3,5,17,215,No Smoking No Pets,
42722078,Beautiful room in spacious Ft. Greene split level,7467106445,verified,Julie,Brooklyn,Fort Greene,40.68887,-73.97021,United States,US,FALSE,strict,Private room,2009,833,167,1,8,6/23/2019,3.93,2,2,0,,
56524055,Cozy and spacious apartment in heart of Bushwick,85475796239,verified,Aicha,Brooklyn,Bushwick,40.70145,-73.92708,United States,US,FALSE,strict,Entire home/apt,2022,815,163,12,0,,,1,1,120,,
47120595,Nice room in cozy house,12961845798,unconfirmed,Andrew,Brooklyn,Midwood,40.62518,-73.96316,United States,US,TRUE,strict,Private room,2004,196,39,2,2,9/26/2018,0.09,5,2,0,• Check-in time is 3PM.,
44466794,Cozy Brooklyn Apartment,83665826794,unconfirmed,Daniella,Brooklyn,Gowanus,40.6707,-73.99118,United States,US,TRUE,flexible,Shared room,2014,1177,235,1,9,5/8/2017,0.31,2,1,0,"No smoking, No pets. No shoes in the house. Visitors are permitted in the common area only. Please use the dining room to enjoy your meals. Also please refrain using an electronic device while having your meal. Quiet time between 10:00pm-6:00am.",
38603025,Fresh room w/ skyline view in heart of Bushwick,20011300387,verified,Michael,Brooklyn,Bushwick,40.70796,-73.92129,United States,US,TRUE,moderate,Private room,2012,644,129,3,13,3/6/2020,0.3,3,1,0,,
50268153,"Full Size Bed, Private Bathroom & Shower",76119855332,verified,Jp,Manhattan,Gramercy,40.73352,-73.9873,United States,US,FALSE,strict,Private room,2014,1016,203,2,87,6/18/2019,2.62,1,4,242,NO Smoking.,
50995532,Private cozy room close to Columbia University,40709464698,unconfirmed,Jose Vicente,Manhattan,Morningside Heights,40.81626,-73.96035,United States,US,FALSE,flexible,Private room,2014,252,50,3,5,9/2/2017,0.18,4,2,0,,
14611113,Little Italian Manor,67520290130,verified,Patrick,Manhattan,Nolita,40.72044,-73.99646,United States,US,TRUE,flexible,Private room,2020,991,198,30,59,6/15/2019,2.47,2,3,111,,
19756892,TRUE LOFT LIVING,8870760141,unconfirmed,Idris,Brooklyn,Williamsburg,40.70528,-73.934,United States,US,TRUE,flexible,Entire home/apt,2021,870,174,3,7,3/22/2019,0.71,2,1,17,"NO smoking, no parties, no large dogs. I expect that the house will be the way I left it for you :) (small dogs ok) ",
13001710,Luxury Brooklyn Brownstone with Private Backyard,42731863128,verified,Kelly,Brooklyn,Bedford-Stuyvesant,40.68409,-73.94154,United States,US,FALSE,moderate,Entire home/apt,2011,313,63,3,33,6/24/2019,1.19,5,1,60,- We have school age children and request that our guests do not come and go and after 11pm on weekdays.,
